1.24736,1.26692
2.43433,1.81015
-0.990353,2.04808
1.58333,0.22586
1.8892,1.12102
0.286504,0.410198
2.58318,1.83522
-0.800143,2.0243
0.16297,0.988951
1.67134,2.44244
2.50854,1.95017
0.59073,1.3552
2.04801,1.2167
1.21293,1.76399
1.67534,-0.805335
0.0976783,0.462678
1.45088,1.64818
0.544105,0.0909838
2.09447,1.48218
-1.12481,2.85161
-0.64712,0.255056
1.11442,-2.26895
0.547046,0.110925
0.125563,2.11819
1.38234,1.63436
1.29667,0.866403
1.12846,2.48917
1.4911,1.11805
-0.313676,2.1363
1.01239,0.030263
0.255305,0.0308614
1.09885,1.8114
0.222488,1.32838
-1.37707,0.853252
2.46026,0.984125
-1.39587,1.18865
1.33055,2.93453
-0.544063,2.56564
1.24941,0.190589
0.973566,2.12974
0.978989,2.6777
2.2769,0.463528
-1.04511,1.75581
1.12722,1.44308
0.561966,-0.126578
1.38894,0.411065
1.12889,1.51988
1.16021,0.48893
1.27315,2.02718
1.71918,1.45032
1.84436,2.49856
1.41323,-0.1024
-0.283689,-0.130319
2.44467,-0.188348
1.5497,1.54166
3.36367,1.56454
1.05592,1.04162
1.36349,0.00821775
-0.481866,0.41289
0.882416,0.293378
-0.742252,1.64637
-0.506508,1.26378
0.315464,0.668342
0.674423,1.27455
1.91779,0.312715
1.16807,1.22935
1.67153,2.42089
1.96347,0.624842
1.49913,0.627271
0.250096,0.189877
1.32735,1.02863
-1.59003,1.87306
0.75299,0.58491
0.739674,1.38141
1.63018,0.751401
-0.313774,-0.981846
2.2179,1.12185
0.150503,2.60689
1.6095,1.03429
-0.426873,0.44168
-0.529569,1.53445
1.35589,1.14707
1.95535,0.842089
2.33112,1.47238
-0.093701,1.23453
0.447359,-0.311649
1.23859,0.376779
1.55026,2.05611
1.97618,1.61754
2.95217,1.31694
1.43178,0.186051
1.8889,1.7294
2.35608,1.94877
1.10547,0.158965
0.295544,0.553236
1.04053,1.16275
1.44025,0.783509
2.43501,0.0228796
0.468801,0.565623
1.13306,-0.610222
0.869918,1.89879
1.45196,1.33663
0.782939,-0.447811
0.770428,0.0702043
0.405335,0.267665
1.36518,-0.0516369
1.59045,0.357423
2.35044,2.25395
0.904505,1.87719
1.23032,1.59103
1.39028,0.000307024
-0.86762,2.66583
1.06234,1.68071
2.11454,3.40216
0.382515,-0.466401
0.690762,0.900071
0.415482,1.56865
0.827751,0.330659
0.291524,1.14984
0.555275,0.609271
0.340509,3.08424
2.58796,1.83923
2.85649,0.409221
2.1355,0.650025
-0.302997,1.39996
1.07087,0.984255
-0.586266,3.03829
2.44442,1.88209
0.958238,0.91229
0.413501,-0.522687
1.31201,1.5868
1.51815,1.29887
-0.532159,-0.589589
0.713077,1.60544
2.23026,-0.950594
2.30724,0.180833
1.85945,1.89208
0.367575,1.41982
0.355702,0.150519
1.60079,1.26368
1.30446,-1.2791
1.08702,-0.438601
0.226239,2.94871
0.412995,1.26893
0.935175,0.788775
2.10326,-0.0780053
0.693634,-0.0410941
1.19833,0.512293
0.144391,1.63877
1.91311,2.53108
1.58163,3.04791
1.10348,0.0837266
1.48446,0.962925
1.23731,2.74657
2.16954,2.09141
-0.365811,-0.568278
2.02674,0.316257
0.341549,-0.0630796
0.731855,0.991622
1.3764,-1.88035
2.41178,1.57853
-0.688943,-0.112407
1.08959,0.363504
0.689582,1.99659
-0.0990847,0.0139249
1.07657,0.678077
0.777347,0.949671
0.954067,0.513724
2.53959,0.335482
2.22136,1.44197
1.22036,2.00156
0.251595,1.16892
0.814602,2.43805
2.64304,2.66491
2.28894,1.28221
-0.172884,2.29531
-0.185223,0.299073
0.388227,2.29277
1.80295,2.4049
1.92213,1.08159
-0.150149,1.47065
-0.437381,1.71519
1.8441,0.0935559
0.449519,1.48197
0.836808,2.83144
1.67025,-0.759944
2.59255,0.835765
1.61329,0.170355
2.35001,2.04
1.92275,-0.175614
1.20195,2.20807
2.26549,0.416965
1.65395,-0.265377
0.297089,0.361502
-0.361927,2.25004
-0.672475,-0.711604
1.09666,0.124336
-0.0298092,2.26667
1.83245,1.34852
3.42762,2.22994
0.948942,0.334649
0.515564,-0.58843
0.958355,2.12811
1.13354,0.162879
1.9607,1.72243
1.73076,0.584878
2.2881,1.75621
1.51572,1.63808
1.04644,1.87255
0.0498765,0.855115
2.06877,0.517033
-0.222615,0.732332
0.784797,0.227965
1.99061,1.59219
0.892309,0.895696
0.86011,0.58946
0.52873,1.15588
1.23245,1.7003
0.640503,0.948745
0.409046,-0.407824
2.16752,1.63789
1.35472,0.0447798
1.33389,1.03481
-0.475496,0.810777
1.99335,0.298352
0.738048,-1.12674
0.150324,1.23091
0.853079,-0.176553
1.63274,2.23066
1.54056,1.14687
-0.127317,2.00914
-0.725225,1.55272
2.77807,1.40386
1.29468,-0.600778
1.63449,0.989655
2.14528,1.73349
0.0782465,3.09631
1.64367,1.7832
1.74187,1.23438
1.76912,1.16783
-2.42499,2.78888
1.97554,0.87402
0.222828,0.350926
1.11993,1.06266
0.566574,1.1182
0.683042,1.09625
2.72631,3.18705
0.30227,0.914632
0.442612,1.12509
1.49489,-0.0105648
-0.235175,-0.124572
-0.0237921,2.75754
-0.43905,0.62523
0.0688171,1.49837
4.87025,-0.243739
0.709637,2.35382
0.0623389,0.686702
1.54231,1.76088
1.29401,1.80233
1.20931,3.17667
1.90721,1.89495
0.956044,1.58807
0.166026,0.705952
0.0298419,0.887909
1.36474,1.51554
0.909,0.496708
0.543124,0.46967
1.22616,0.0490968
1.28036,0.0953366
2.73362,1.72967
1.38918,1.21682
-0.224408,2.03136
0.530477,2.19048
0.480187,0.533592
-0.181939,0.585691
-0.31392,1.34957
-0.513518,0.0867046
0.78004,0.723685
1.46464,1.31832
2.34154,0.672439
0.578701,-2.16662
0.175183,1.7866
0.126871,1.12736
3.3003,0.841295
1.83884,1.80985
1.37147,0.77865
0.396721,1.58642
0.368015,1.07442
2.46618,1.11195
1.38688,2.68016
0.358491,1.97899
0.577583,-1.45016
1.15293,0.549754
0.225599,1.70787
0.866608,1.0487
2.3105,-0.0208529
0.705934,2.37557
0.789476,-0.871557
0.027195,-0.474678
0.424445,1.69554
0.724982,1.4494
0.146906,0.326129
1.56641,0.557182
1.34385,2.08495
0.499858,-0.0976841
-0.32372,0.786745
1.26002,1.83367
1.86189,1.09702
2.74545,1.17102
0.640681,-0.0108161
0.180854,0.463184
2.10647,1.5132
1.77539,1.57495
1.37745,0.352736
2.49025,-0.242558
0.802162,0.979457
0.566371,-0.443403
-0.630903,1.01074
1.34597,1.21657
0.272297,1.72615
2.35258,1.24985
0.570291,1.89832
1.23107,1.01829
1.354,1.89024
1.65245,0.432083
-0.431016,-0.386394
1.06607,0.498757
0.0556459,0.746335
1.67933,0.70194
0.869029,1.94794
1.60573,-0.249114
3.04332,1.98961
0.712332,0.954581
0.0845487,-0.0235623
1.62735,2.85462
1.11087,1.47441
0.627865,2.38781
1.573,1.76185
1.05094,-0.12279
0.201939,2.19288
0.913667,1.91998
0.779846,1.0606
2.88136,1.00403
1.77147,0.439833
2.12954,2.70361
1.69975,0.519493
2.63754,0.736491
3.29126,0.575141
-0.687651,-0.3938
1.93693,1.23638
1.72602,0.88589
1.64772,-1.28806
0.815083,2.07916
-0.0369391,2.23927
0.964326,3.51861
0.464377,1.06927
-0.328411,0.393996
1.09974,1.42541
0.248705,1.14895
-0.654564,0.209871
0.16462,0.997177
0.620885,1.72592
-0.377034,1.4291
1.46895,-0.704546
0.640224,1.53897
2.07008,0.0643525
0.635271,1.49723
0.768586,-0.345151
1.17932,1.94175
1.15733,0.418197
0.282449,0.471744
0.707423,0.581726
1.57872,0.993566
-0.250018,0.0787019
-0.890129,4.11153
1.73888,0.847381
-0.580046,1.76827
-1.45367,0.395054
1.06626,1.61845
1.44667,1.50811
1.39907,2.29651
0.612717,1.78779
0.924257,1.14333
1.0942,1.19088
1.33006,0.552901
-0.307066,0.890642
2.11281,0.861127
1.58167,0.475504
1.61769,1.65645
-0.284913,2.01193
0.526361,1.6296
0.565899,0.998875
2.34927,0.0989854
-0.231414,0.652443
0.101798,0.429036
0.404802,1.39906
1.04047,0.302207
2.13847,0.476158
1.45783,0.541464
1.43809,-0.554083
1.54147,-1.07589
1.83504,1.37142
2.37696,1.26585
1.16086,1.18576
1.95088,-1.17749
0.443608,2.95023
1.03507,0.98294
-0.552325,1.64655
0.719311,0.657998
0.684453,3.50725
-0.233806,0.339075
2.9391,0.782007
1.14521,1.38026
-0.593704,1.08183
0.962562,1.95276
1.42974,-0.989174
-0.864482,1.80737
-0.0242741,0.529799
0.0451105,0.286259
1.16605,1.29294
1.54262,2.10732
-0.123539,1.91236
1.70064,1.43273
0.64227,0.875605
0.590741,0.98659
1.38175,2.0893
3.28132,1.88958
2.45215,1.35958
2.39005,1.98942
1.52714,1.37235
0.739762,-0.163516
0.442608,0.924969
-0.757713,1.04801
1.00511,1.38186
0.336102,1.17879
1.44016,0.871977
0.600631,1.88479
0.194327,0.0119651
0.289553,0.00127894
1.61023,2.16998
0.795727,0.641527
0.647331,0.546127
-0.275776,1.24814
0.180471,1.27579
2.57828,0.717802
0.556898,0.833621
1.97832,-0.0951082
1.18727,2.0343
2.33633,2.51785
2.61368,2.64223
0.208474,0.156485
2.32159,0.582443
1.5005,0.715342
2.43954,0.237323
-0.645319,2.17832
2.40545,-0.160002
0.707825,1.75562
1.12861,1.35323
0.351123,0.110552
1.47688,-1.15425
0.0405746,0.283895
1.79548,1.48436
1.99866,1.53779
0.996254,0.786025
1.64619,1.15531
1.78481,-0.552756
1.55294,1.3652
-0.583791,1.85971
0.500298,1.40595
2.89946,1.42822
0.804213,0.118333
0.277636,0.473787
0.340026,0.424154
1.39051,1.5372
0.976645,0.369959
1.13003,0.175878
1.0806,1.50446
0.765743,1.9716
-0.546939,-0.731949
2.02871,1.50433
0.914033,1.17646
1.14261,0.588257
1.5606,0.903728
-0.276715,1.44372
-0.776267,0.0461639
2.18825,1.47439
-0.518818,0.281358
1.94504,0.465996
0.557064,1.83082
1.29011,-0.35597
1.17704,0.98894
-0.970498,-0.000223637
-0.839188,-0.297548
1.99403,1.21166
-0.065888,-0.625453
1.01299,1.64121
2.82682,-0.373265
0.981873,1.01205
0.605448,0.528809
0.740783,0.414614
3.25385,0.50811
0.414113,0.767103
-0.0211008,1.3274
1.81764,0.448266
1.12068,0.985128
0.685369,0.77641
-0.726503,1.13933
1.01671,0.892063
0.64032,1.24795
0.913095,1.31229
1.0494,1.91906
0.280927,-0.0103707
-0.951524,0.778132
2.45699,0.528949
0.644817,2.09419
2.6506,0.46598
0.578551,1.24231
1.15531,0.743307
1.39899,2.00461
0.607495,-1.20565
0.822784,0.1514
0.460559,-0.0715882
0.880891,1.1819
0.145711,0.531286
-0.0472256,0.47767
0.139784,0.333869
0.499479,0.00475281
1.00329,0.25102
1.84811,0.890042
0.925121,-0.328167
2.88983,0.735276
0.0418523,-0.0637577
1.4373,1.44115
2.21257,1.53383
1.05848,0.972827
1.05558,2.14551
-0.0168668,1.86541
0.982797,1.82842
0.796748,0.604183
2.55158,-0.25776
-1.73752,1.60339
0.83096,1.79375
0.282657,1.58641
0.826679,0.101878
1.30786,2.99774
1.37215,1.35783
0.9961,-0.769784
1.03875,1.4754
0.413485,0.426868
0.455278,0.443272
1.10601,1.51794
0.113304,2.02975
2.05982,1.66609
0.522079,1.68277
0.713142,1.80141
0.87904,1.46646
2.2298,-0.123037
0.729714,1.87367
2.85301,0.291986
0.871726,-0.740308
2.4079,1.1298
1.6609,1.78913
2.29728,0.947278
-0.707798,1.45578
0.540198,0.8424
1.16716,1.26149
-0.40755,0.149311
0.349844,-0.0700974
0.436862,-0.470699
2.3202,1.50318
0.780232,-0.379501
0.612686,2.5208
2.16047,1.51997
0.476738,0.0393438
1.3661,0.694861
1.10386,0.176791
2.18331,3.47219
0.607251,0.823804
-0.0334045,0.749667
1.72353,0.439682
-0.754005,1.06654
0.6316,0.35356
0.740186,2.84979
0.0165064,-0.299378
2.36841,1.1104
0.242111,1.03018
1.20735,2.25486
1.02325,0.036961
1.03339,1.06686
-1.61683,-0.401493
1.09558,1.81971
1.85472,0.700411
0.178812,1.34747
-0.00883496,1.01926
1.36892,-0.748413
0.451299,2.22176
1.42571,1.62393
-1.15534,0.44482
3.08069,-0.402273
2.49439,-0.369004
0.158008,3.78573
0.608836,1.41901
0.441998,-0.517967
0.511885,2.76946
1.13107,-0.0917172
1.3218,1.37443
0.175315,0.568593
1.04882,1.59713
1.43316,0.704724
-0.11009,1.29543
1.02557,0.648807
1.23761,1.64829
0.523323,-0.390751
1.15403,-1.52781
-0.243771,-0.193776
-0.364549,1.68666
1.29143,-0.825905
0.947907,1.94713
2.20401,-0.185072
3.34838,-0.125473
1.7535,0.844344
1.34794,0.199406
0.556089,0.382653
1.91713,1.53241
-2.0132,0.396567
0.0353822,2.816
0.236047,1.26669
0.569082,2.08443
1.05586,2.05384
0.897596,1.44955
1.80822,2.3967
2.16247,0.533123
0.250339,2.32685
1.66767,0.446556
0.294031,1.886
-0.259215,1.24473
1.34562,0.494866
-0.610349,0.370677
1.17042,-0.268445
0.222315,-0.10938
1.6726,-0.170046
2.04869,2.22221
0.499024,1.16173
1.34484,0.869999
-0.172708,-0.0930823
0.586557,-0.0599797
0.217282,0.136788
2.34846,1.65747
-0.595301,1.57691
0.0381936,2.25878
1.93715,2.43805
1.38315,0.348921
1.46885,-1.33229
1.26192,2.03739
0.495998,0.994804
1.60112,2.93063
1.91027,-0.886168
0.149776,1.96854
1.50877,1.44625
0.0461558,2.04881
-1.33351,1.95535
0.766409,0.159053
1.28263,0.322356
1.49434,0.124499
2.18751,1.8502
1.29544,1.44703
-0.619273,1.47879
0.676916,0.460933
-0.496528,0.93648
1.46622,2.24378
0.751552,-1.16536
2.10058,2.8939
3.11379,0.375178
1.14008,0.594049
0.558192,1.26771
-0.126547,1.5653
1.77718,0.11063
1.11606,1.95784
2.47884,1.7798
0.293815,1.4688
0.382386,1.45574
2.69188,-0.40776
1.81233,1.53368
2.54955,-0.573742
-1.94674,0.277878
1.44778,2.48801
1.90212,-0.784194
2.30405,0.27073
0.11333,0.766186
-0.520633,-0.956705
0.652609,-0.702658
0.261864,0.149452
1.79698,1.28738
0.86269,2.02683
-0.436977,0.526409
2.26687,0.100965
2.62793,2.38576
1.31505,1.6806
0.603315,0.731928
2.80375,1.26501
0.71328,1.04018
-2.03054,1.79575
-0.0272602,1.81795
0.707138,0.502396
3.33307,0.263434
0.868277,0.47814
0.403052,1.41726
1.99315,2.5703
1.34517,1.97057
1.183,1.94726
-0.597437,1.498
1.43389,-0.123791
1.48645,1.95507
0.838753,2.12357
0.725543,1.1297
1.57844,1.74024
0.275588,0.64784
0.340076,0.0666265
0.208432,0.302739
0.798885,2.06561
0.386241,2.41337
1.95298,-1.05924
1.55347,1.16404
1.89799,1.8988
1.97631,-1.16485
1.04006,1.1503
0.251807,-0.842823
2.46291,1.95203
3.08126,0.877972
0.48979,0.700981
-0.308443,0.811599
1.94262,1.38707
1.78423,0.422405
1.71426,1.21403
0.727682,0.559379
2.90826,0.972927
0.369419,1.3297
0.672524,-1.30276
0.111094,0.90061
-1.03337,1.24229
1.55447,1.49694
1.43708,2.62535
0.974522,1.17179
2.34223,1.86938
0.964823,1.85874
2.76342,0.843517
0.379784,2.37736
0.134852,1.93641
0.706128,0.914051
1.54724,1.68381
-0.466604,0.652525
0.796166,0.636715
2.31318,1.61757
-0.163753,0.175201
2.65098,0.901483
-0.954511,1.79596
-0.538594,0.334553
1.21869,1.92073
-0.629641,2.13829
1.49532,1.45273
0.688963,2.27929
1.21719,0.313145
-0.35605,0.99692
-0.519877,1.39085
0.576587,1.72614
-0.665135,0.0893994
2.66665,-0.0717779
1.93185,0.214303
1.62737,1.03567
1.22975,1.6726
1.92576,0.331002
0.12435,0.00527132
1.673,0.759493
0.43755,1.69804
-0.102513,0.274228
1.17651,0.093886
0.407122,-0.303106
1.56304,0.39483
0.690692,1.64328
1.45807,2.71743
-1.12069,1.77355
-0.169515,-0.0974505
1.0849,-0.162626
2.17526,0.156418
2.47267,2.82354
1.21631,1.57413
1.64568,2.66649
0.803695,0.590446
0.754887,-0.918074
1.04786,-0.119099
1.21161,-0.334978
1.2101,-1.35744
2.17377,1.93229
1.8398,2.50598
0.993262,-0.560224
2.46897,0.776422
2.33729,1.54634
2.09914,1.36467
0.593986,1.89526
0.0528011,1.20702
0.798997,0.486943
-0.330919,-0.958927
1.81292,1.62573
1.96445,1.24665
1.86781,1.13566
0.359218,0.304041
0.757781,-0.282705
-0.0673362,0.323118
1.4673,1.55141
0.69857,2.053
1.62799,0.920501
1.18603,-0.903604
1.6765,-0.11906
0.157891,0.459269
0.919845,2.07845
-0.153095,1.28865
2.88687,0.440535
1.01655,1.53309
2.07083,1.22704
2.68566,2.51145
-0.645581,1.61063
0.496328,2.2883
-0.807817,0.0511301
-0.0425873,0.338752
0.950453,2.51271
2.31709,-0.966403
2.78236,0.527451
2.92058,2.54728
-0.250638,1.43631
2.29015,0.416798
1.13865,1.87522
1.52835,1.55171
1.50921,-0.186439
2.22395,1.04967
1.55105,1.78176
1.94593,2.51876
1.95028,0.740136
1.02458,1.36092
1.59564,-0.470438
2.08556,2.39381
1.08407,1.60871
1.0786,-0.766018
1.32216,0.745206
0.719827,0.736466
1.954,2.10632
3.07675,1.96586
1.35733,3.51856
0.386825,1.034
-0.637378,1.34434
2.35478,0.388531
0.809631,0.522846
1.40573,-0.467819
0.241017,2.28723
0.0151211,0.845092
0.624571,2.16646
1.45819,0.809953
2.33317,3.01192
1.22987,2.01072
0.246688,-0.113119
1.62603,-0.313016
2.28585,2.26621
0.997634,2.61527
-0.313447,1.04651
0.0943866,-1.50151
0.784419,0.205988
1.4633,0.804059
1.26786,2.21105
-1.49119,0.862463
1.04354,1.8322
2.51202,0.509134
0.964098,0.513259
0.680688,0.157007
1.45314,0.83695
1.68285,1.69408
1.72732,1.80142
0.517616,1.12074
1.07753,0.358397
0.24011,1.41192
1.99929,0.0777999
-0.182358,-0.319062
1.88202,1.02097
1.21113,2.08657
1.16268,1.37303
1.66245,0.887345
0.787064,3.48884
1.51847,0.228122
0.870073,0.668035
-0.520812,1.01498
-0.869708,1.3454
1.15497,2.17612
0.648973,0.371632
0.493205,-0.268282
2.4967,0.716405
3.12363,1.56961
1.63725,-0.411863
2.35284,1.90778
1.08941,1.57728
0.598615,0.0669642
1.38202,1.49204
0.876295,1.0969
0.910149,1.66632
1.54641,-0.180935
0.410359,-0.0618473
1.70871,2.24009
-0.106614,1.4604
0.236315,0.860715
2.42148,0.414345
1.6243,1.50269
0.195377,2.66113
3.25053,0.975874
0.767514,0.551478
0.445996,0.344185
0.637628,1.09401
1.02192,1.38451
1.10281,0.358866
-0.0842512,0.738912
-0.0896906,0.679711
-0.00101972,0.296741
2.06531,1.28822
1.89074,-0.780983
1.17575,1.31479
0.32379,1.21881
1.06012,0.042372
-0.303867,3.014
0.943434,1.33995
0.780538,0.406999
1.18272,1.85704
0.118703,1.59221
0.528731,1.11797
1.46355,-0.694513
2.54184,2.34099
1.1712,2.22109
1.93757,2.90702
0.904996,1.24982
1.14777,0.581401
1.60626,0.389821
0.538114,1.62059
0.968137,2.0422
2.51285,1.35852
-0.816474,0.670729
2.88545,0.0802647
1.25213,2.6212
1.26031,1.52681
1.89608,0.243974
1.29741,-0.599408
-1.25386,1.72141
2.18572,0.851309
0.940186,0.679997
1.47769,0.313606
-0.308488,-0.514296
0.579273,-0.0236278
-0.993603,0.947524
1.89311,-1.09788
0.614785,2.86137
-0.231374,0.455087
0.288568,-1.11445
1.55494,0.509414
1.30741,1.60257
2.74333,0.431859
0.837001,-0.837261
0.879926,-0.305448
0.187491,-0.783643
0.960177,0.608151
-0.0365976,-0.236085
1.0389,0.63961
1.44441,1.57279
1.8256,3.12652
1.78079,0.957598
2.06332,2.32338
1.41866,1.24802
-1.15119,2.07326
2.24624,0.499353
0.377929,0.144189
0.814403,0.315912
0.298703,-0.889309
0.924575,0.240441
0.176329,0.997349
0.547862,1.36261
2.05489,1.51523
-0.419494,0.596947
1.41122,1.55664
0.429075,0.77061
-1.63573,1.39851
0.935381,3.70728
0.859262,1.7922
1.32593,-0.430299
1.086,1.87329
-0.273584,1.43668
0.222078,3.11903
0.392581,1.97334
1.91027,3.55323
1.13755,1.05216
0.594976,0.283419
-0.0378996,0.707751
1.44397,-0.150761
1.51769,1.37139
0.931514,-1.28692
-0.900964,2.48526
0.494282,1.4529
1.23063,-0.6092
2.24405,-0.00607097
2.54224,0.659249
0.327258,0.956552
1.78452,1.0352
3.08506,0.318505
0.296175,0.173496
-0.415271,0.553845
1.41751,0.625105
3.08352,0.551057
1.00324,1.07324
2.09017,1.14248
0.213134,2.6994
2.59461,1.70121
-0.135778,2.00897
1.31766,1.95759
2.93226,0.184301
1.14292,2.0559
0.872705,0.859746
2.1947,-0.458232
0.757961,1.67418
3.00177,0.231391
1.88167,1.09913
0.431671,1.65345
1.56776,2.24033
0.1584,0.272981
1.23208,-0.631933
1.68668,1.53367
-0.0737764,2.50942
2.39513,0.539162
2.0009,0.599651
1.52095,1.59351
1.58246,-0.150423
1.59785,2.19106
0.98636,2.7035
2.50876,0.340865
2.71796,1.01875
1.81421,-0.568268
0.92611,2.01331
2.01513,0.78527
2.7323,1.607
4.31867,2.09718
1.11724,0.583524
2.28514,0.726821
1.59649,-0.597431
-0.466246,3.15318
1.12571,1.24287
-0.640345,-0.330482
-0.237975,1.66107
0.351168,1.58969
1.54666,-0.99135
-0.253578,0.227515
0.475237,-1.09545
1.16155,1.23191
-1.09902,-0.147666
1.75289,2.4397
0.557337,0.874884
0.60829,0.555336
0.33655,0.882696
1.65247,1.56998
4.21869,0.756099
1.08639,-0.411004
1.08861,2.08924
-0.677367,1.19067
2.62255,0.537478
1.17001,0.322629
1.53253,-0.0146022
0.76469,2.1251
-1.04731,1.67013
0.453903,1.58137
1.11075,0.89865
1.08553,-0.233359
0.929304,2.06476
0.767854,0.0825076
0.594324,1.3348
1.57526,-0.262863
2.09181,2.12912
2.54901,0.471368
0.566769,2.35546
1.07924,-1.1074
0.117673,1.38725
1.81362,1.19776
1.76018,0.405659
2.26177,1.27959
-0.29571,1.2324
2.12276,0.83023
2.30457,2.04973
1.54515,-0.0966575
-1.17857,1.20766
2.3188,1.7143
2.65723,0.678679
0.490573,2.21785
2.17719,0.487747
-0.160899,-0.152518
2.1736,-0.166984
1.30583,1.63245
-1.303,0.990736
0.593349,1.18579
1.91824,-0.176148
0.462681,0.836633
0.272336,0.372039
1.68769,0.908567
2.89009,1.34093
1.3574,-0.448585
2.50592,0.470389
1.04351,1.38924
0.310636,0.793773
3.01371,1.55354
2.91198,1.02402
-0.970946,1.6545
-0.10539,0.660134
0.531685,0.766245
2.23586,1.94465
2.21335,2.54554
1.69293,2.15944
1.10975,0.90643
1.07192,1.44969
1.54832,0.630952
1.42599,0.602872
0.807784,-0.364581
-0.994346,-0.121933
0.626452,2.22078
0.635564,-0.675142
1.37699,-0.396868
1.44007,-0.299947
1.2481,1.19317
-1.27552,2.56644
1.05918,0.831453
1.5781,1.96614
0.473783,0.634873
0.941997,0.494476
2.21658,0.863435
0.690713,1.16371
0.608521,-0.903714
0.705788,1.35982
0.289902,1.27334
1.01791,-1.0984
1.49345,-0.0601838
0.941923,0.018958
0.133136,1.09911
-1.24622,0.916304
0.552572,2.13701
1.28045,0.256448
2.15034,1.49911
1.35968,0.853816
2.13411,0.202396
0.059937,0.251286
0.560975,-0.755723
-0.5975,0.411673
-0.581058,1.31188
0.827596,2.00516
-0.580885,0.0658941
1.70775,0.255261
1.08853,1.16706
1.89424,0.855027
-0.114556,1.38599
0.502451,1.59155
2.52946,0.387364
1.63537,2.65942
1.11204,1.61433
-1.32064,-0.359338
2.21101,-0.64616
-0.450472,2.84956
-0.429554,1.55921
-0.218476,0.544882
1.87316,0.210645
0.646054,1.04922
1.60009,0.53335
2.0426,2.01588
0.822946,-1.12648
1.83567,1.75963
1.41967,0.236134
-1.49245,2.07132
1.66534,0.442103
1.08555,0.0806076
1.65893,1.51178
0.520997,1.73102
3.09663,1.78382
2.27243,-0.535174
2.22944,1.3392
2.22151,0.130795
-1.72551,1.27217
1.02832,0.760695
0.76644,4.01979
0.744272,1.62762
1.94554,0.0690457
-0.498271,-0.0627465
1.23597,1.02166
0.840081,1.22732
0.144463,-0.0398227
0.735294,1.3855
1.13044,2.00657
2.59093,0.637319
0.95775,0.698624
-0.0136863,2.13366
-0.0058006,1.53206
0.793244,-0.192536
1.28129,-0.158556
0.842487,1.70052
0.0729303,0.101615
-0.186374,2.27336
1.00176,1.13966
1.92188,3.06732
1.64191,2.74738
1.6493,0.648536
0.676903,1.37356
-0.235725,0.9366
2.35524,2.2377
2.11952,1.50688
1.32124,1.86317
1.43204,1.84823
1.39591,2.57228
-0.601034,1.40053
1.666,0.466583
0.896676,1.45045
2.83294,0.973173
1.51216,1.48822
0.924548,1.29923
1.17725,2.66743
0.769279,0.747684
1.70657,1.42656
3.93082,1.83535
1.8661,0.261713
-0.383778,0.375028
1.62742,2.04689
1.40256,0.456335
1.5059,-0.842472
-0.0372525,0.653499
0.2013,1.46047
0.430956,1.45
1.61802,-0.332525
1.12472,-0.0278542
1.7425,0.662223
1.56268,1.77592
-0.596575,2.01835
1.25579,0.468128
0.416797,2.02405
1.95918,1.87132
1.3742,0.892713
0.890819,1.03483
-0.0424436,0.973061
1.37221,-0.926231
1.00273,2.33365
1.4773,0.0673277
0.641491,0.889588
2.0498,3.12463
1.49466,0.442401
0.0742342,1.04977
1.04794,0.890138
1.41857,0.665706
0.249345,1.69233
0.988326,2.3685
-0.296125,-0.172085
